#
# Sprite sheet data for MonoGame.
#
# To learn how to import these sprites into your MonoGame project visit:
# http://www.codeandweb.com/texturepacker/monogame
#
# Sprite sheet: ryo.png (1904 x 2480)
# $TexturePacker:SmartUpdate:9649181679414d625359f6157cfe99f1:e9f9a3965c6d1dfe63aeea4440b6e1d4:6682f2fa6306d56e30a63ea11fbb9d2f$
#

FireballTest1/Frame05;1;952;459;238;233;238;324;0.4892703862660944;0.4789915966386555
FireballTest1/Frame06;0;1538;764;232;232;238;324;0.4870689655172414;0.5172413793103449
FireballTest1/Frame07;1;1562;234;278;235;238;324;0.49361702127659574;0.5071942446043165
FireballTest1/Frame08;1;1273;0;319;233;238;324;0.4978540772532189;0.5078369905956113
FireballTest1/Frame09;1;1592;0;308;234;238;324;0.5042735042735043;0.5
Grab1/Frame0;0;1470;1283;68;106;94;106;0.6911764705882353;0.5
Grab1/Frame1;1;1361;1790;106;94;94;106;0.5;0.5
Grab1/Frame2;1;1361;1790;106;94;94;106;0.5;0.5
GrabAttack1/Frame0;1;1361;1884;106;88;92;129;0.5;0.3915094339622642
GrabAttack1/Frame1;0;1190;575;75;106;92;129;0.5866666666666667;0.3915094339622642
GrabAttack1/Frame2;1;1719;1591;121;70;92;129;0.6428571428571429;0.4669421487603306
GrabAttack1/Frame3;1;1770;890;129;71;92;129;0.647887323943662;0.5
GrabAttack1/Frame4;1;1537;1493;126;71;92;129;0.5915492957746479;0.4880952380952381
GrabAttack1/Frame5;1;952;2389;93;89;92;129;0.48314606741573035;0.3064516129032258
GrabAttack1/Frame6;0;1812;2196;89;95;92;129;0.48314606741573035;0.32105263157894737
GrabAttack1/Frame7;0;1185;1065;75;97;92;129;0.5466666666666666;0.33505154639175255
GrabAttack1/Frame8;0;1467;1984;66;103;92;129;0.6515151515151515;0.3737864077669903
Hitflash1/Frame00;0;1150;1582;113;112;148;265;0.49557522123893805;0.4955357142857143
Hitflash1/Frame01;0;1719;1661;120;120;148;265;0.5;0.49583333333333335
Hitflash1/Frame02;0;1770;961;128;127;148;265;0.5;0.5
Hitflash1/Frame03;1;1150;1447;137;135;148;265;0.4962962962962963;0.5
Hitflash1/Frame04;1;1752;1088;152;143;148;265;0.4965034965034965;0.4967105263157895
Hitflash1/Frame05;0;1745;1231;148;166;148;265;0.5;0.49698795180722893
Hitflash1/Frame06;1;1538;1409;181;84;148;265;0.5238095238095238;0.5
Hitflash1/Frame07;1;1260;1159;210;85;148;265;0.5176470588235295;0.4976190476190476
Hitflash1/Frame08;1;1265;644;238;82;148;265;0.47560975609756095;0.49789915966386555
Hitflash1/Frame09;1;1538;469;265;80;148;265;0.4625;0.5
Hitflash1/Frame010;1;1464;2285;65;70;148;265;0.5285714285714286;0.5
Hitflash1/Frame011;0;1057;2324;60;65;148;265;0.5;0.5153846153846153
Hitflash1/Frame012;0;1323;2299;54;53;148;265;0.4444444444444444;0.4056603773584906
Hitflash1/Frame013;0;1498;726;40;49;148;265;0.425;0.4387755102040816
Hitflash1/Frame014;0;1803;469;37;38;148;265;0.40540540540540543;0.40789473684210525
Jump/Frame01;1;1719;1477;139;52;63;139;0.6057692307692307;0.5
Jump/Frame02;1;1770;834;132;56;63;139;0.5625;0.5113636363636364
Jump/Frame03;1;952;1846;108;54;63;139;0.5092592592592593;0.49537037037037035
Jump/Frame04;1;1821;1866;83;60;63;139;0.475;0.608433734939759
Jump/Frame05;0;1105;2389;60;88;63;139;0.475;0.5852272727272727
Jump/Frame06;1;1719;1781;118;63;63;139;0.5;0.4533898305084746
JumpAttack1/Frame00;1;952;1773;110;73;88;123;0.6027397260273972;0.5590909090909091
JumpAttack1/Frame01;1;1532;2287;102;63;88;123;0.6349206349206349;0.5735294117647058
JumpAttack1/Frame02;0;1165;2389;54;88;88;123;0.5740740740740741;0.6079545454545454
JumpAttack1/Frame03;1;1185;991;76;74;88;123;0.40540540540540543;0.6776315789473685
JumpAttack1/Frame04;0;1639;1990;73;80;88;123;0.410958904109589;0.65625
JumpAttack1/Frame05;1;1708;2175;104;63;88;123;0.49206349206349204;0.5336538461538461
JumpAttack1/Frame06;1;1361;1540;109;58;88;123;0.5172413793103449;0.536697247706422
JumpAttack1/Frame07;0;1840;234;64;123;88;123;0.53125;0.5
JumpAttack2/Frame00;0;1465;2188;65;97;116;123;0.7692307692307693;0.5927835051546392
JumpAttack2/Frame01;0;1470;1567;67;101;116;123;0.835820895522388;0.5693069306930693
JumpAttack2/Frame02;1;1190;459;75;116;116;123;0.5;0.7266666666666667
JumpAttack2/Frame03;1;1068;1538;82;113;116;123;0.5132743362831859;0.6646341463414634
JumpAttack2/Frame04;0;1150;1694;113;82;116;123;0.5132743362831859;0.6646341463414634
JumpAttack2/Frame05;1;1068;1538;82;113;116;123;0.5132743362831859;0.6646341463414634
JumpAttack2/Frame06;0;1150;1694;113;82;116;123;0.5132743362831859;0.6646341463414634
JumpAttack2/Frame07;1;1263;1746;98;97;116;123;0.5360824742268041;0.5867346938775511
JumpAttack2/Frame08;1;952;2077;106;72;116;123;0.7083333333333334;0.5518867924528302
JumpAttack2/Frame09;0;1840;234;64;123;116;123;0.703125;0.5
JumpAttack3/Frame00;0;1465;2188;65;97;105;123;0.7307692307692307;0.5927835051546392
JumpAttack3/Frame01;0;1467;2087;66;101;105;123;0.7954545454545454;0.5693069306930693
JumpAttack3/Frame02;1;1058;2023;92;103;105;123;0.49029126213592233;0.6358695652173914
JumpAttack3/Frame03;1;1811;2291;93;98;105;123;0.5357142857142857;0.6397849462365591
JumpAttack3/Frame04;1;1796;747;108;87;105;123;0.5574712643678161;0.5416666666666666
JumpAttack3/Frame05;0;1839;1752;65;114;105;123;0.6846153846153846;0.5043859649122807
JumpAttack3/Frame06;0;1840;234;64;123;105;123;0.6640625;0.5
JumpStart/jump_start;0;1322;2384;58;95;58;95;0.5;0.5
Land1/IMG00000;0;1840;462;64;105;64;105;0.5;0.5
Land1/IMG00001;0;1840;1647;64;105;64;105;0.5;0.5
Run/Frame0;0;1685;2379;60;97;98;102;0.2833333333333333;0.4742268041237113
Run/Frame1;0;1186;890;76;101;98;102;0.4868421052631579;0.49504950495049505
Run/Frame2;0;1588;2379;97;99;98;102;0.4948453608247423;0.5151515151515151
Run/Frame3;0;1532;2379;56;101;98;102;0.39285714285714285;0.49504950495049505
Run/Frame4;0;1474;2379;58;101;98;102;0.3448275862068966;0.49504950495049505
Run/Frame5;1;1158;1162;102;82;98;102;0.47560975609756095;0.5
Run/Frame6;0;1263;1646;98;100;98;102;0.5;0.51
Run/Frame7;0;1481;1077;57;99;98;102;0.3508771929824561;0.48484848484848486
Run/Frame8;1;1805;2389;97;55;98;102;0.32727272727272727;0.4845360824742268
RunStop1/Frame0;1;1254;2233;105;64;64;105;0.5;0.5
RunStop1/Frame1;1;1359;2235;105;64;64;105;0.5;0.5
ryo;0;0;0;952;2480;952;2480;0.5;0.5
Special1/Frame0;0;1840;357;64;105;107;139;0.8359375;0.3380952380952381
Special1/Frame1;1;1360;2170;105;65;107;139;0.7923076923076923;0.3380952380952381
Special1/Frame2;1;1363;1244;107;106;107;139;0.49528301886792453;0.35046728971962615
Special1/Frame3;1;1796;567;108;92;107;139;0.5706521739130435;0.35648148148148145
Special1/Frame4;1;952;1900;107;89;107;139;0.5898876404494382;0.35046728971962615
Special1/Frame5;1;952;1669;112;104;107;139;0.5048076923076923;0.3794642857142857
Special1/Frame6;1;1796;659;108;88;107;139;0.5965909090909091;0.35648148148148145
Special1/Frame7;0;1064;1711;86;107;107;139;0.6104651162790697;0.35046728971962615
Special1/Frame8;1;1363;1350;107;105;107;139;0.5;0.35046728971962615
Special1/Frame9;1;1362;1455;108;85;107;139;0.6176470588235294;0.35648148148148145
Special1/Frame10;1;1150;1836;107;84;107;139;0.625;0.35046728971962615
Special1/Frame11;1;1745;1397;139;80;107;139;0.65625;0.5
Special1/Frame12;1;1537;1564;124;71;107;139;0.7394366197183099;0.43951612903225806
Special1/Frame13;1;1537;1635;120;71;107;139;0.7394366197183099;0.42083333333333334
Special1/Frame14;1;1535;1706;107;70;107;139;0.75;0.35046728971962615
Special1/Frame15;1;1714;1982;106;65;107;139;0.823076923076923;0.3443396226415094
Stance/Frame1;1;1256;2095;105;69;69;106;0.5;0.49523809523809526
Stance/Frame2;1;1150;2159;105;69;69;106;0.5;0.49523809523809526
Stance/Frame3;1;1150;2090;106;69;69;106;0.5;0.5
Stance/Frame4;1;952;2149;106;69;69;106;0.5;0.5
Stance/Frame5;1;952;2218;106;69;69;106;0.5;0.5
Stance/Frame6;1;1715;1844;106;69;69;106;0.5;0.5
Stance/Frame7;1;952;2287;105;69;69;106;0.5;0.49523809523809526
Stance/Frame8;1;1533;2017;105;69;69;106;0.5;0.49523809523809526
Stance/Frame9;1;1361;2101;105;69;69;106;0.5;0.49523809523809526
Stance/Frame10;1;1256;2095;105;69;69;106;0.5;0.49523809523809526
Stance/Frame11;1;1150;2159;105;69;69;106;0.5;0.49523809523809526
Stance/Frame12;1;1150;2090;106;69;69;106;0.5;0.5
Stance/Frame13;1;952;2149;106;69;69;106;0.5;0.5
Stance/Frame14;1;952;2218;106;69;69;106;0.5;0.5
Stance/Frame15;1;1715;1844;106;69;69;106;0.5;0.5
Stance/Frame16;1;952;2287;105;69;69;106;0.5;0.49523809523809526
Stance/Frame17;1;1533;2017;105;69;69;106;0.5;0.49523809523809526
Stance/Frame18;1;1712;2047;105;69;69;106;0.5;0.49523809523809526
Stance/Frame19;1;1533;2086;105;69;69;106;0.5;0.49523809523809526
Stance/Frame20;1;1533;2155;105;69;69;106;0.5;0.49523809523809526
Stance/Frame21;1;1256;2095;105;69;69;106;0.5;0.49523809523809526
Stance/Frame22;1;1150;2159;105;69;69;106;0.5;0.49523809523809526
Stance/Frame23;1;1150;2090;106;69;69;106;0.5;0.5
Stance/Frame24;1;952;2149;106;69;69;106;0.5;0.5
Stance/Frame25;1;952;2218;106;69;69;106;0.5;0.5
Stance/Frame26;1;1715;1844;106;69;69;106;0.5;0.5
Stance/Frame27;1;952;2287;105;69;69;106;0.5;0.49523809523809526
Stance/Frame28;1;1533;2017;105;69;69;106;0.5;0.49523809523809526
Stance/Frame29;1;1361;2101;105;69;69;106;0.5;0.49523809523809526
Stance/Frame30;1;1256;2095;105;69;69;106;0.5;0.49523809523809526
Stance/Frame31;1;1150;2159;105;69;69;106;0.5;0.49523809523809526
Stance/Frame32;1;1150;2090;106;69;69;106;0.5;0.5
Stance/Frame33;1;952;2149;106;69;69;106;0.5;0.5
Stance/Frame34;1;952;2218;106;69;69;106;0.5;0.5
Stance/Frame35;1;1714;1913;106;69;69;106;0.5;0.5
Stance/Frame36;1;1255;2164;105;69;69;106;0.5;0.49523809523809526
Stance/Frame37;1;1149;2228;105;69;69;106;0.5;0.49523809523809526
Throw1/Frame0;1;1533;1952;106;65;157;114;0.08461538461538462;0.5377358490566038
Throw1/Frame1;1;1708;2238;103;99;157;114;0.20707070707070707;0.5242718446601942
Throw1/Frame2;0;1641;1813;74;87;157;114;0.6824324324324325;0.4482758620689655
Throw1/Frame3;1;1641;1900;73;90;157;114;0.6166666666666667;0.3424657534246575
Throw1/Frame4;0;952;1538;116;80;157;114;0.6767241379310345;0.4125
Throw1/Frame5;1;1287;1528;74;118;157;114;0.6652542372881356;0.36486486486486486
Throw1/Frame6;0;952;1618;115;51;157;114;0.6739130434782609;0.058823529411764705
Throw1/Frame7;1;1481;958;57;119;157;114;0.5588235294117647;0
Throw1/Frame8;1;1287;1447;75;81;157;114;0.5617283950617284;0.25333333333333335
Throw1/Frame9;1;1470;1389;68;72;157;114;0.4791666666666667;0.27941176470588236
Throw1/Frame10;1;1820;2029;72;64;157;114;0.3203125;0.3194444444444444
Throw1/Frame11;0;1745;2337;60;97;157;114;0.19166666666666668;0.4948453608247423
Throw1/Frame12;0;1469;1774;66;106;157;114;0.1893939393939394;0.5377358490566038
WalkTowards/Frame01;0;1470;1176;68;107;71;108;0.47794117647058826;0.4953271028037383
WalkTowards/Frame02;1;1361;1598;108;69;71;108;0.5144927536231884;0.5
WalkTowards/Frame03;1;1361;2042;106;59;71;108;0.4491525423728814;0.5094339622641509
WalkTowards/Frame04;0;1663;1493;56;106;71;108;0.4375;0.5094339622641509
WalkTowards/Frame05;0;1661;1599;58;106;71;108;0.4396551724137931;0.5094339622641509
WalkTowards/Frame06;0;1657;1705;62;108;71;108;0.4596774193548387;0.5
WalkTowards/Frame07;1;1361;1667;108;63;71;108;0.4523809523809524;0.5
WalkTowards/Frame08;1;1361;1730;108;60;71;108;0.4083333333333333;0.5
WalkTowards/Frame09;1;1150;1776;108;60;71;108;0.425;0.5
